6.65374830,1.52657025,13.42800045
0.00000000,0.00000000,0.00000000
9.29646707,5.03905807,12.50999927
7.85389218,6.30353793,17.72300052
-0.07946655,0.30862205,0.14200020
9.15590828,5.47434159,13.44399929
6.68686973,1.88949651,13.90300083
0.51542369,0.37003555,0.80299949
0.19422048,0.38858604,0.81999969
-0.13277588,0.49108006,0.57400036
7.13704545,1.60354958,12.44299984
8.09269600,0.98893779,9.32800007
8.21605155,1.30864867,9.50899982
1.35286930,0.28822688,1.77499962
1.03365586,0.44651744,1.41499996
0.67751763,0.46556537,1.43099975
0.33396056,0.38659627,1.71000004
0.00994886,0.69870042,0.92199993
12.00225749,0.22045024,0.21700001
11.66069020,0.28122122,0.10299969
11.32491604,0.25804866,0.28199959
8.63129226,1.02319919,8.09899998
10.96000001,0.15143000,0.69200039
1.81679726,0.47729674,2.18599987
1.48980090,0.57979077,1.97200012
0.19439665,0.89174983,1.41499996
12.69416988,0.22457487,1.00699997
12.38074958,0.29892190,0.87600040
12.05954637,0.31747239,0.97500038
11.35405792,0.34149475,1.08899975
11.01050086,0.26252564,1.43299961
10.69029253,0.35094617,1.28600025
10.33994744,0.28605056,1.50000000
10.01096131,0.24880450,1.72900009
2.37675248,0.53920769,2.92599964
2.04876124,0.57183167,2.87699985
1.73434605,0.57630866,2.97599983
0.39423409,0.69322854,2.95899963
0.10035916,1.15864883,1.72999954
4.30590971,5.96270644,25.44599819
13.32399514,0.28549094,1.70100021
13.00378681,0.37391147,1.56900024
12.30409151,0.31399029,1.91399956
11.99465076,0.66781748,1.04500007
11.30952639,0.64961935,1.30700016
10.94841373,0.31931707,2.34099960
10.63499343,0.39366411,2.19299984
9.97321781,0.54285561,1.97900009
9.63644877,0.44981301,2.34099960
9.26474471,0.35726785,2.70199966
2.95806666,0.62876819,3.58700085
2.65921730,0.74483827,3.35699940
2.29231149,0.49847953,4.11200046
1.97110828,0.51703002,4.14400005
1.62954099,0.57780099,4.06199932
1.30154975,0.61042498,4.04600048
0.95219954,0.61539941,4.09500027
0.61742027,0.66209689,4.04600048
0.36146502,1.33662985,2.25800037
0.06261566,1.45269993,2.02799988
6.41359724,5.76497277,20.28200054
23.55796645,0.00000000,0.06400013
6.61940400,5.98567173,20.10100078
13.98097251,0.29011301,2.50599956
13.66854709,0.43433009,2.21199989
13.03093892,0.31761748,2.76900005
12.70294768,0.35024146,2.75300026
12.39631541,0.41051499,2.70399952
12.09565245,0.89000878,1.45800018
11.44645800,0.94118324,1.50599956
10.73400535,0.47611531,2.96599960
9.76940082,0.46189673,3.29399967
9.44919250,0.55031726,3.13000011
8.77863907,0.57384217,3.26200008
8.44187003,0.48079957,3.62200069
3.62961497,0.67511332,4.35999965
3.30940664,0.76353384,4.17999935
1.37340956,0.74917017,4.67100048
1.05998926,0.82351720,4.55700016
0.74557407,0.82799419,4.62300014
0.46147183,1.48895110,2.86800003
0.17719341,1.64674423,2.50699997
23.29405211,0.11557263,0.88700008
22.98063181,0.18991966,0.83800030
22.64485766,0.16674710,1.01799965
14.61858068,0.40682562,3.05199909
14.29837235,0.49524615,2.90499973
13.99074519,0.48564964,3.03499985
13.63361207,0.43482753,3.28200054
13.29783792,0.41165497,3.44600010
12.64185544,0.47690293,3.47899914
12.32463177,0.77493358,2.73999977
12.03654998,1.15641033,1.78999996
11.39414355,1.19351130,1.87100029
11.05438985,0.89085857,2.82299995
10.66413531,0.47711020,4.05300045
10.32935604,0.52380768,4.05300045
9.98679386,0.51470861,4.15100002
