0.00000000,0.00000000,0.00000000
1.11837594,0.10110185,-0.00499725
2.72507678,-0.04398943,-0.05699539
3.11668822,0.04555069,-0.00699615
3.55006325,0.08603784,-0.07699585
4.41646518,0.06219705,-0.11999511
5.24098750,0.05247085,-0.08099746
5.70212756,0.03696378,-0.12599563
6.10715736,-0.04124669,-0.09699630
6.82050350,0.13806563,-0.03799820
7.25318229,-0.03107743,-0.11199569
7.70043983,-0.01858738,-0.21299743
8.06417020,0.09200859,-0.11799621
8.83269829,0.05451736,-0.13799667
9.16831551,0.11629245,-0.06999588
9.61534097,0.05890575,-0.23099518
10.38410114,0.09129126,-0.19799804
10.81736013,0.09684005,-0.22599792
11.26461768,0.10933009,-0.23399734
11.68399415,0.14287599,-0.21399688
12.07490935,0.02278589,-0.22099685
12.48028727,0.04939053,-0.26299667
12.88543311,0.00611843,-0.30799484
13.24904744,0.08177604,-0.24399566
13.69595686,-0.01054902,-0.27699661
14.53459377,0.02160440,-0.23399734
15.38757735,0.16551420,-0.31499481
15.80672174,0.12918336,-0.23799514
16.29551080,0.02274370,-0.25499725
16.74311646,0.14004885,-0.34599685
18.26582596,-0.04668998,-0.34499740
18.61532570,-0.01291201,-0.25399780
18.99282254,0.03474849,-0.24399566
19.42608153,0.04029727,-0.35099792
19.81769297,0.12983739,-0.37199783
20.22295485,0.12150367,-0.35699844
21.03313049,0.00002110,-0.27499771
21.45262300,0.06850537,-0.35899734
21.84400236,0.08816875,-0.37099838
23.00414189,0.14021763,-0.31799698
23.42305421,0.03401006,-0.31899643
24.61095877,0.03006472,-0.35299682
25.03021920,0.02867225,-0.33499527
25.85532171,0.19363790,-0.32699585
26.33034429,0.15013372,-0.50799560
26.63761627,0.09321118,-0.30799484
27.04264607,0.01500071,-0.33299637
27.46213858,0.08348498,-0.38099670
27.86774858,0.17996636,-0.37899780
28.30031133,-0.02411507,-0.37999725
28.69215485,0.13530179,-0.36099624
29.12506572,0.03603547,-0.35799789
29.53079176,0.16745522,-0.34999847
30.00581434,0.12395104,-0.42299652
30.41072810,0.01080220,-0.42599487
31.12361008,0.05036104,-0.29899597
31.87837169,0.07580529,-0.39399719
32.25610061,0.19334252,-0.43499756
33.01074619,0.18384840,-0.44099807
34.63156162,0.08063674,-0.31799698
35.05117017,0.18405938,-0.36799621
37.03571597,0.19144370,-0.40099716
38.26526808,0.10350703,-0.34299850
38.68452852,0.10211456,-0.37099838
39.10402103,0.17059883,-0.39199829
39.50893479,0.05744999,-0.48499679
39.83032137,0.04240708,-0.29299545
40.71106998,0.13032265,-0.41199493
41.13009834,0.05905344,-0.35099792
41.59112236,0.00860800,-0.37299728
42.45798846,0.12452069,-0.47799682
43.24039906,0.05903234,-0.37599563
44.09326660,0.16800377,-0.35399627
44.52640955,0.13861418,-0.34599685
45.29493764,0.10112295,-0.38299560
45.58879127,0.21195100,-0.30699539
46.77634771,0.10319056,-0.64999771
47.02785756,0.08837973,-0.31599807
47.79684980,0.19064197,-0.30699539
48.17365041,0.02867225,-0.22799682
49.01251940,0.13070241,-0.26999664
49.48789009,0.19201335,-0.35199737
49.93468348,0.06474991,-0.31799698
50.80154957,0.18066260,-0.27499771
51.20704353,0.24220560,-0.27099609
51.59772666,0.05223877,-0.20199585
52.01721917,0.12072304,-0.25199508
52.39448393,0.09850679,-0.22499847
53.17759078,0.24264866,-0.26399612
53.58273661,0.19937656,-0.28599548
53.95976930,0.10728358,-0.25599670
54.33715011,0.12000570,-0.26599502
54.71441487,0.09778946,-0.23399734
56.39157265,0.12715794,-0.20599746
57.36996303,0.15884721,-0.23399734
57.69100150,0.03898919,-0.12699508
59.06088728,0.12528022,-0.13899612
61.40916345,0.24326051,-0.17299652
61.81430929,0.19998841,-0.13099670
62.23356972,0.19859594,-0.09199524
64.52573563,0.25387283,-0.06199646
64.91688291,0.20365947,-0.08899688
67.02729967,0.23857674,-0.03999710
67.43221343,0.12542790,-0.00099945
68.59246900,0.21241516,-0.06299591
68.89974099,0.15549262,0.05000305
69.24935676,0.22420897,0.01800537
70.00411837,0.24965322,-0.01699829
70.74488143,0.26815621,0.09700013
71.62528192,0.25125667,0.05599976
72.44968820,0.20659210,0.07100678
72.85495007,0.19825837,0.10900116
73.60947961,0.15382588,0.13600159
73.95851518,0.04785038,0.26000214
76.34901910,0.25653118,0.18200684
76.72605179,0.16443820,0.25300598
77.87219276,0.20954582,0.23900605
78.59849310,0.08135408,0.30900574
79.64687626,0.14774964,0.31900025
80.08013525,0.15329843,0.24200440
80.89100713,0.24144607,0.34600067
81.68741629,0.18289899,0.34500122
82.03679998,0.18173860,0.42600251
82.44206186,0.17340487,0.41400147
82.86132229,0.17201240,0.39700318
83.96535156,0.16135788,0.41500092
84.34261633,0.13914163,0.42700196
84.72046129,0.29161724,0.46000672
85.50252378,0.12131378,0.55000305
86.35515924,0.16040847,0.47900391
87.15214859,0.27655323,0.56200409
87.59929010,0.25410490,0.56100464
88.03231701,0.18977695,0.54199982
90.89737934,0.21520010,0.65000153
91.27464411,0.19298386,0.73800659
94.22381382,0.29499292,0.84900666
94.89435202,0.20891288,0.83200074
95.25785031,0.24963212,0.81900025
95.57888877,0.12977410,0.87300110
