radius,length,start_x,start_y,start_z,end_x,end_y,end_z
0.787539,7.76704,-3.18873,3.4814,44.7041,4.57403,3.3139,44.8999
0.976805,4.66927,7.53165,2.23502,16.6111,7.44963,2.85871,21.2379
0.774296,18.6299,-6.16714,4.31607,44.0345,12.4407,3.48189,44.3865
0.948458,17.395,12.9021,7.62766,1.05562,16.1997,5.71114,18.0274
0.932068,14.8744,5.18014,3.44755,43.0192,4.49798,2.79387,28.1748
0.666571,6.53104,29.5064,3.78672,56.4665,22.9883,4.16227,56.2985
0.736451,12.9774,0.50259,6.78602,2.60459,2.8238,6.6945,15.3724
0.548995,12.0518,22.3036,0.687826,6.7447,20.0923,2.55213,18.4443
0.754879,16.8341,21.6132,6.85717,7.99281,17.6649,5.55132,24.3052
0.542442,4.11486,-6.89596,4.40814,57.102,-3.22278,3.92633,55.311
0.829077,4.52063,8.19542,6.73566,11.7875,4.57121,6.44074,14.4735
0.996783,6.93666,14.5216,2.23014,6.24425,21.2976,0.751411,6.11775
0.733411,5.46203,-5.02485,4.24721,44.5214,0.390614,4.45832,43.8416
0.562051,15.3906,7.14562,2.67519,33.4868,8.07043,2.58892,18.1242
0.615689,8.73968,27.358,4.5795,44.1343,18.8434,5.29953,45.9687
0.613725,17.9714,19.6138,1.81332,14.3678,18.5961,2.41432,32.3002
0.93937,2.55335,26.7804,4.7242,55.2272,28.6715,3.33917,56.2398
0.940301,6.70977,19.1718,5.63567,29.3904,18.3115,5.21704,36.0316
0.571924,12.9437,8.81286,7.02785,10.3804,0.207474,7.71121,0.735631
0.974275,18.3883,6.77269,2.72194,21.903,10.452,1.84376,3.90801
0.804482,17.5191,7.92023,2.2683,17.8145,10.8679,0.24943,0.663537
0.919452,12.3199,5.08427,5.84357,17.1806,7.7603,5.10026,29.1834
0.82957,10.1603,12.8602,3.07428,56.0597,2.71828,3.65575,55.8713
0.79956,4.19384,3.48478,3.18054,6.75965,3.79126,7.36289,6.80834
0.911822,6.57757,13.4812,0.786697,6.49323,13.4372,7.36302,6.61377
0.822373,25.4858,19.5633,5.33985,18.9268,18.8439,4.77095,44.3962
0.558309,6.29431,2.22821,7.40681,5.53274,-0.201317,8.31871,-0.201738
0.767934,8.35729,0.541262,8.19506,-0.199797,1.39639,7.09702,8.0408
0.854903,11.2487,20.0833,3.5307,19.0803,22.0219,1.1729,8.25367
